Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,code DSM-IV-TR,code DSM-IV-TR,complicated_by,composed_of,Contributor,Coverage,Creator,curator note,database_cross_reference,Date,definition,definition source,derives_from,Description,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,has_alternative_id,has_exact_synonym,has_material_basis_in,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_symptom,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,http://purl.obolibrary.org/obo/doid#DO_MGI_slim,http://purl.obolibrary.org/obo/doid#GOLD,http://purl.obolibrary.org/obo/doid#gram-negative_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#gram-positive_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#sexually_transmitted_infectious_disease,http://purl.obolibrary.org/obo/doid#tick-borne_infectious_disease,http://purl.obolibrary.org/obo/doid#TopNodes_DOcancerslim,http://purl.obolibrary.org/obo/doid#zoonotic_infectious_disease,http://purl.obolibrary.org/obo/MF#hasAgent,http://purl.obolibrary.org/obo/MF#hasPart,http://purl.obolibrary.org/obo/MF#hasParticipant,http://purl.obolibrary.org/obo/MF#inhererOf,http://purl.obolibrary.org/obo/MF#inheresIn,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.obolibrary.org/obo/MF#manifestationOf,http://purl.obolibrary.org/obo/MF#participantOf,http://purl.obolibrary.org/obo/MF#partOf,http://purl.obolibrary.org/obo/MF#realizationOf,http://purl.obolibrary.org/obo/MF#specificallyDependsOn,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#versionIRI%20rdf:resource,http://www.w3.org/2004/02/skos/core#notation,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,ICD-10 code,ICD-10 code,ICD-10 code,imported from,in branch,in_subset,inheres in at all times,inheres_in,is allocated id range,is denotator type,is_a,Language,located_in,material basis of at all times,may be identical to,OBO foundry unique label,occurs_with,ontology term requester,part of continuant at some time,part of occurrent,part_of,participates in at some time,Publisher,realized in,realized_by,realized_by_supression_with,realizes,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,Rights Management,scheduled for obsoletion on or after,Source,Subject and Keywords,subset_property,symptoms,term editor,term replaced by,term tracker item,Title,transmitted_by
http://purl.obolibrary.org/obo/DOID_5419,schizophrenia,schizophrenia-1,"A psychotic disorder that is characterized by a disintegration of thought processes and of emotional responsiveness.|A long-term mental disorder of a type involving a breakdown in the relation between thought, emotion, and behaviour, leading to faulty perception, inappropriate actions and feelings, withdrawal from reality and personal relationships into fantasy and delusion, and a sense of mental fragmentation.|People with schizophrenia typically hear voices (auditory hallucinations), which often criticise or abuse them. The voices may speak directly to the patient, comment on their actions, or discuss the patients among themselves. Often this people try to make some sense of these hallucinations, and this can lead to the development of strange beliefs or delusions (mild symptoms can occur in healthy people and are not associated with illness).
Schizophrenia typically presents in early adulthood or late adolescence. Men have an earlier age of onset than women, and also tend to experience a more serious form of the illness with more negative symptoms, less chance of a full recovery, and a generally worse outcome. 

The greatest risk factor for schizophrenia is a positive family history, although the risks in general point to an interaction between biological, psychological, and social factors that drive increasingly deviant development and finally frank psychosis.

Stimulants like cocaine and amphetamines can induce a picture clinically identical to paranoid schizophrenia, and recent reports have also implicated cannabis.

More than 80% of patients with their first episode of psychosis will recover, although less than 20% will never have another episode. While many patients with schizophrenia have a lifelong vulnerability to recurrent episodes of illness, a large proportion will have few relapses and make a good functional recovery. An acute onset, an obvious psychosocial precipitant, and good premorbid adjustment all can improve the prognosis.


http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1914490/pdf/bmj-335-7610-cr-00091.pdf|OMIM mapping confirmed by DO. [SN].",false,,,http://purl.obolibrary.org/obo/DOID_2468,esquizofrenia,,,,295.xx,,,,,,,,EFO:0000692|MSH:D012559|OMIM:181500|ICD9CM:295.80|UMLS_CUI:C0029838|UMLS_CUI:C0220702|ICD9CM:295.8,,"A psychotic disorder that is characterized by a disintegration of thought processes and of emotional responsiveness.|A long-term mental disorder of a type involving a breakdown in the relation between thought, emotion, and behaviour, leading to faulty perception, inappropriate actions and feelings, withdrawal from reality and personal relationships into fantasy and delusion, and a sense of mental fragmentation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:14734,schizophrenia-1,,,,disease_ontology,,,,,,,,DOID:5419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:5419,,"People with schizophrenia typically hear voices (auditory hallucinations), which often criticise or abuse them. The voices may speak directly to the patient, comment on their actions, or discuss the patients among themselves. Often this people try to make some sense of these hallucinations, and this can lead to the development of strange beliefs or delusions (mild symptoms can occur in healthy people and are not associated with illness).
Schizophrenia typically presents in early adulthood or late adolescence. Men have an earlier age of onset than women, and also tend to experience a more serious form of the illness with more negative symptoms, less chance of a full recovery, and a generally worse outcome. 

The greatest risk factor for schizophrenia is a positive family history, although the risks in general point to an interaction between biological, psychological, and social factors that drive increasingly deviant development and finally frank psychosis.

Stimulants like cocaine and amphetamines can induce a picture clinically identical to paranoid schizophrenia, and recent reports have also implicated cannabis.

More than 80% of patients with their first episode of psychosis will recover, although less than 20% will never have another episode. While many patients with schizophrenia have a lifelong vulnerability to recurrent episodes of illness, a large proportion will have few relapses and make a good functional recovery. An acute onset, an obvious psychosocial precipitant, and good premorbid adjustment all can improve the prognosis.


http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1914490/pdf/bmj-335-7610-cr-00091.pdf|OMIM mapping confirmed by DO. [SN].",,schizophrenia,,,,DOID:5419,,,F20.xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 
- Lack of insight 
- Auditory hallucinations 
- Ideas of reference 
- Delusions of reference 
- Suspiciousness 
- Flatness of affect 
- Delusional mood 
- Delusions of persecution 
- Thought alienation 
- Thoughts spoken aloud 

ICD-10 diagnostic criteria 

At least one present most of the time for a month

 - Thought echo, insertion or withdrawal, or thought broadcast
 - Delusions of control referred to body parts, actions, or sensations
 - Delusional perception
 - Hallucinatory voices giving a running commentary, discussing the patient, or coming
    from some part of the patient’s body
 - Persistent bizarre or culturally inappropriate delusions
 
Or at least two present most of the time for a month

 - Persistent daily hallucinations accompanied by delusions
 - Incoherent or irrelevant speech
 - Catatonic behaviour such as stupor or posturing
 - Negative symptoms such as marked apathy, blunted or incongruous mood",,,,,
http://purl.obolibrary.org/obo/DOID_10646,schizotypal personality disorder,,"A personality disorder that involves a need for social isolation, anxiety in social situations, odd behavior and thinking, and often unconventional beliefs.|Personality disorder that is a pattern of acute discomfort in close relationships, cognitive or perceptual distortions, and eccentricities of behaviour.

DSM-IV-TR (american Psychiatric Association)
|People with this personality disorder manifest peculiar thoughts and behaviours and have poor interpersonal relationships. Many believe they posses magical thinking abilities or special powers, and some are subject to recurrent illusions. Speech oddities, such as frequent digression or vagueness in conversation, are often present.

The evaluation of individuals must take into account their cultural milieu. The people with this disorder seem to have problems in thinking and perceiving; and often show social isolation, hypersensitivity, and inappropriate affect (emotions); they seem to lack pleasure from social interactions.

Research has demonstrated some cognitive processing abnormalities in individuals with schizotypal personality disorder that help to explain many of the symptoms, and is more prevalent among the first-degree biological relatives of individuals with Schizophrenia than the general population.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.
 
DSM-IV-TR (american Psychiatric Association)",false,,,http://purl.obolibrary.org/obo/DOID_1510,Trastorno esquizotípico de la personalidad,,,,301.22,,,,,,,,SNOMEDCT_2010_1_31:231486008|SNOMEDCT_2010_1_31:31027006|MSH:D012569|ICD9CM:301.22|UMLS_CUI:C0036363,,"A personality disorder that involves a need for social isolation, anxiety in social situations, odd behavior and thinking, and often unconventional beliefs.|Personality disorder that is a pattern of acute discomfort in close relationships, cognitive or perceptual distortions, and eccentricities of behaviour.

DSM-IV-TR (american Psychiatric Association)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,DOID:10646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:10646,,"People with this personality disorder manifest peculiar thoughts and behaviours and have poor interpersonal relationships. Many believe they posses magical thinking abilities or special powers, and some are subject to recurrent illusions. Speech oddities, such as frequent digression or vagueness in conversation, are often present.

The evaluation of individuals must take into account their cultural milieu. The people with this disorder seem to have problems in thinking and perceiving; and often show social isolation, hypersensitivity, and inappropriate affect (emotions); they seem to lack pleasure from social interactions.

Research has demonstrated some cognitive processing abnormalities in individuals with schizotypal personality disorder that help to explain many of the symptoms, and is more prevalent among the first-degree biological relatives of individuals with Schizophrenia than the general population.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.
 
DSM-IV-TR (american Psychiatric Association)",,schizotypal personality disorder,,,,DOID:10646,,,F21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2510,Kluver-Bucy syndrome,Klver-Bucy syndrome,"An impulse control disorder that involves abnormalities in memory, social and sexual functioning and idiosyncratic behaviors resulting from damage from trauma or infection to both temporal lobes causing individuals to put objects in their mouths and engage in inappropriate sexual behavior.",false,,,http://purl.obolibrary.org/obo/DOID_10937,,,,,,,,,,,,,UMLS_CUI:C0270707|NCI:C84802|SNOMEDCT_2010_1_31:10651001|MSH:D020232,,"An impulse control disorder that involves abnormalities in memory, social and sexual functioning and idiosyncratic behaviors resulting from damage from trauma or infection to both temporal lobes causing individuals to put objects in their mouths and engage in inappropriate sexual behavior.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klver-Bucy syndrome,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:2510,,,,Kluver-Bucy syndrome,,,,DOID:2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000138,psychosis,,"Symptom or feature of mental illness typically characterized by radical changes in personality, impaired functioning, and a distorted or nonexistent sense of objective reality.",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,,,,,,,,,,,,,,,"Symptom or feature of mental illness typically characterized by radical changes in personality, impaired functioning, and a distorted or nonexistent sense of objective reality.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psychosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000054,tasting,,"Taste perception is a mental process which is
a) produced by a causal process involving xenobiotic molecules from a part of the environment of the subject binding with specialized sensory cells in the tongue and nasal cavity, and
b) is experienced by the subject as being so caused, and
c) in which the relevant part of the environment is thereby represented to the subject",false,,,http://purl.obolibrary.org/obo/MF_0000019,act of tasting,,,,,,,,,,,,,,"Taste perception is a mental process which is
a) produced by a causal process involving xenobiotic molecules from a part of the environment of the subject binding with specialized sensory cells in the tongue and nasal cavity, and
b) is experienced by the subject as being so caused, and
c) in which the relevant part of the environment is thereby represented to the subject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NBO_0020040,chase prey,,Active pursuit of fleeing prey.,false,,,http://purl.obolibrary.org/obo/NBO_0020292,,,,,,,,,,,,,,,Active pursuit of fleeing prey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBO:0020040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chase prey,,,,,,,,,,http://purl.obolibrary.org/obo/nbo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000047,genetic disorder,,A disorder whose etiology involves an abnormality in the nucleotide sequence of an organism's genome.,false,,,http://purl.obolibrary.org/obo/OGMS_0000045,,,,,,,,,,,,creation date: 2009-06-23T11:41:14Z,,,A disorder whose etiology involves an abnormality in the nucleotide sequence of an organism's genome.,http://ontology.buffalo.edu/medo/Disease_and_Diagnosis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genetic disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/OGMS_0000064,chronic disease course,,"A disease course that (a) does not terminate in a return to normal homeostasis and (b) would, absent intervention, fall within abnormal homeostatic range.",false,,,http://purl.obolibrary.org/obo/OGMS_0000063,,,,,,,,,,,,"creation date: 2009-06-23T11:56:26Z

10212020

for definition use: 
http://purl.obolibrary.org/obo/PATO_0001863",,,"A disease course that (a) does not terminate in a return to normal homeostasis and (b) would, absent intervention, fall within abnormal homeostatic range.",http://ontology.buffalo.edu/medo/Disease_and_Diagnosis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronic disease course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/GO_0090659,walking behavior,,The behavior of an organism relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,false,,,http://purl.obolibrary.org/obo/GO_0007626,,,,,,,,,,,,,,,The behavior of an organism relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0090659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,walking behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007628,adult walking behavior,,The behavior of an adult relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,false,,,http://purl.obolibrary.org/obo/GO_0008344|http://purl.obolibrary.org/obo/GO_0090659,,,,,,,,,,,,,,,The behavior of an adult relating to the progression of that organism along the ground by the process of lifting and setting down each leg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult walking behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_600,animal phobia,Fear of animals (finding)|Zoophobia (finding),A specific phobia that involves a fear caused by the presence or thought of a specific animal that poses little or no danger at all.,false,,,http://purl.obolibrary.org/obo/DOID_599,,,,,,,,,,,,,SNOMEDCT_2010_1_31:54307006|SNOMEDCT_2010_1_31:247848003|SNOMEDCT_2010_1_31:192396001|UMLS_CUI:C0233711|NCI:C35273,,A specific phobia that involves a fear caused by the presence or thought of a specific animal that poses little or no danger at all.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fear of animals (finding)|Zoophobia (finding),,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:600,,,,animal phobia,,,,DOID:600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000030,representation,,A dependent continuant which is about a portion of reality.,false,,,http://purl.obolibrary.org/obo/BFO_0000020,,,,,,,,,,,,,,,A dependent continuant which is about a portion of reality.,http://www.jbiomedsem.com/content/1/1/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,representation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1876,sexual dysfunction,abnormal sexual function (finding),"A sexual dyisfunction is a disruption of any part of the normal sexual response cycle.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.|
The sexual response cycle can be divides into the following phases:
1.- Desire: This phase consist of fantasies about sexual activity and the desire to have sexual activity.
2.- Excitement: This phase consist of a subjective sense of sexual pleasure and accompanying physiological changes.
3.- Orgasm: This phase consist of a peaking of sexual pleasure, with release of sexual tension and rhythmic contraction of the perineal muscles and reproductive organs.
4.- Resolution: This phase consist of a sense of muscular relaxation and general well-being.

Disorders of sexual response may occur at one or more of this phases.

Clinical judgments about the presence of a sexual dysfunction should take into account the individual's ethnic, cultural, religious, and social background, which may influence sexual desire, expectations, and attitudes about performance.

DSM-IV-TR (american Psychiatric Association)",false,,,http://purl.obolibrary.org/obo/DOID_0060043,,,,,,,,,,,,,UMLS_CUI:C0549622|SNOMEDCT_2010_1_31:56925008|NCI:C3347|SNOMEDCT_2010_1_31:65655009|SNOMEDCT_2010_1_31:39894007|SNOMEDCT_2010_1_31:231532002,,"A sexual dyisfunction is a disruption of any part of the normal sexual response cycle.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abnormal sexual function (finding),,,,disease_ontology,,,,,,,,DOID:1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:1876,,"
The sexual response cycle can be divides into the following phases:
1.- Desire: This phase consist of fantasies about sexual activity and the desire to have sexual activity.
2.- Excitement: This phase consist of a subjective sense of sexual pleasure and accompanying physiological changes.
3.- Orgasm: This phase consist of a peaking of sexual pleasure, with release of sexual tension and rhythmic contraction of the perineal muscles and reproductive organs.
4.- Resolution: This phase consist of a sense of muscular relaxation and general well-being.

Disorders of sexual response may occur at one or more of this phases.

Clinical judgments about the presence of a sexual dysfunction should take into account the individual's ethnic, cultural, religious, and social background, which may influence sexual desire, expectations, and attitudes about performance.

DSM-IV-TR (american Psychiatric Association)",,sexual dysfunction,,,,DOID:1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002123,irritable aggressive behavior,,Aggressive behavior induced by frustration and directed against an available target.,false,,,http://purl.obolibrary.org/obo/GO_0002118,,,,,,,,,,,,,,,Aggressive behavior induced by frustration and directed against an available target.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,irritable aggressive behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044476,envenomation resulting in negative regulation of low voltage-gated calcium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a low voltage-gated calcium channel in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044474,,,,,,,,,,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a low voltage-gated calcium channel in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of low voltage-gated calcium channel activity in other organism,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NBO_0000159,rapid eye movement sleep,,,false,,,http://purl.obolibrary.org/obo/GO_0050802|http://purl.obolibrary.org/obo/GO_0042747|http://purl.obolibrary.org/obo/GO_0048512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBO:0000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rapid eye movement sleep,,,,,,,,,,http://purl.obolibrary.org/obo/nbo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_4428,dyslexia,,A reading disorder resulting from a developmental reading disability involving the inability to process graphic symbols resulting in impairment of reading ability.|Xref MGI.,false,,,http://purl.obolibrary.org/obo/DOID_13365,,,,,,,,,,,,,SNOMEDCT_2010_1_31:154954003|SNOMEDCT_2010_1_31:206987006|OMIM:300509|OMIM:606896|UMLS_CUI:C0476254|ICD10CM:R48.0|OMIM:606616|OMIM:604254|SNOMEDCT_2010_1_31:158318003|OMIM:127700|ICD9CM:315.02|OMIM:608995|SNOMEDCT_2010_1_31:192137002|SNOMEDCT_2010_1_31:59770006|OMIM:600202|MSH:D004410|SNOMEDCT_2010_1_31:268788005|SNOMEDCT_2010_1_31:52824009,,A reading disorder resulting from a developmental reading disability involving the inability to process graphic symbols resulting in impairment of reading ability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:4428,,Xref MGI.,,dyslexia,,,,DOID:4428,,,,,,,,http://purl.obolibrary.org/obo/doid#DO_MGI_slim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000020,specifically dependent continuant,,b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003]),false,,,http://purl.obolibrary.org/obo/BFO_0000002,,,SpecificallyDependentContinuant,sdc,,,,,,,,,,,b is a specifically dependent continuant = Def. b is a continuant & there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b’s existence. (axiom label in BFO2 Reference: [050-003]),,,,,"Specifically dependent continuant doesn't have a closure axiom because the subclasses don't necessarily exhaust all possibilites. We're not sure what else will develop here, but for example there are questions such as what are promises, obligation, etc.",,,"the role of being a doctor|of one-sided specifically dependent continuants: the mass of this tomato|of relational dependent continuants (multiple bearers): John’s love for Mary, the ownership relation between John and this statue, the relation of authority between John and his subordinates.|the shape of this hole.|the disposition of this fish to decay|the pink color of a medium rare piece of grilled filet mignon at its center|the mutual dependence of proton donors and acceptors in chemical reactions [79|Reciprocal specifically dependent continuants: the function of this key to open this lock and the mutually dependent disposition of this lock: to be opened by this key|the smell of this portion of mozzarella|the function of this heart: to pump blood|the mutual dependence of the role predator and the role prey as played by two organisms in a given interaction",,,,,(iff (SpecificallyDependentContinuant a) (and (Continuant a) (forall (t) (if (existsAt a t) (exists (b) (and (IndependentContinuant b) (not (SpatialRegion b)) (specificallyDependsOnAt a b t))))))) // axiom label in BFO2 CLIF: [050-003] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFO:0000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,specifically dependent continuant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000037,abnormal homeostasis,,Homeostasis that is clinically abnormal for an organism of a given type and age in a given environment.,false,,,http://purl.obolibrary.org/obo/OGMS_0000032,,,,,,,,,,,,creation date: 2009-06-23T11:26:44Z,,,Homeostasis that is clinically abnormal for an organism of a given type and age in a given environment.,http://ontology.buffalo.edu/medo/Disease_and_Diagnosis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abnormal homeostasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/MF_0000075,mental quality,,A mental quality is a bodily quality that inheres in those structures of the extended organism that are essential for mental functioning.,false,,,http://purl.obolibrary.org/obo/MF_0000074,,,,,,,,,,,,,,,A mental quality is a bodily quality that inheres in those structures of the extended organism that are essential for mental functioning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mental quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
