Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/SYMP_0000486,urinary system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,UMLS_ICD9CM_2005_AUI:A0284245|ICD9CM_2005:788|SyOID:2134|UMLS_CUI:C0476293,,,,,symptoms,,,,,,,,,,,SYMP:0000486,,,urinary system symptom,,SYMP:0000486,
http://purl.obolibrary.org/obo/SYMP_0000469,epigastric abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000454,ICD9CM_2005:789.46|UMLS_CUI:C0375570|UMLS_ICD9CM_2005_AUI:A0637141|SyOID:12283,,,,,symptoms,,,,,,,,,,,SYMP:0000469,,,epigastric abdominal rigidity,,SYMP:0000469,
http://purl.obolibrary.org/obo/SYMP_0000579,insomnia with sleep apnea,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000571,ICD9CM_2005:780.51|UMLS_ICD9CM_2005_AUI:A0284123|UMLS_CUI:C0159030|SyOID:5377,,,,,symptoms,,,,,,,,,,,SYMP:0000579,,,insomnia with sleep apnea,,SYMP:0000579,
http://purl.obolibrary.org/obo/SYMP_0000596,convulsion,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,UMLS_ICD9CM_2005_AUI:A0042665|ICD9CM_2005:780.3|SyOID:6961|UMLS_CUI:C0009951,,,,,symptoms,,,,,,,,,,,SYMP:0000596,,,convulsion,,SYMP:0000596,
http://purl.obolibrary.org/obo/SYMP_0000339,occasional diplopia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000258,,,,,,symptoms,,,,,,,,,,,SYMP:0000339,,,occasional diplopia,,SYMP:0000339,
http://purl.obolibrary.org/obo/SYMP_0000152,systemic necrosis,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000152,,,systemic necrosis,true,SYMP:0000152,
http://purl.obolibrary.org/obo/SYMP_0000262,endocarditis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,,,,,symptoms,,,,,,,,,,,SYMP:0000262,,doid/symp duplicate,endocarditis,,SYMP:0000262,
http://purl.obolibrary.org/obo/SYMP_0000372,runny nose,,Runny nose is a nose symptom characterized by an excessive mucous secretion from the nose.,false,,,http://purl.obolibrary.org/obo/SYMP_0000388,,Runny nose is a nose symptom characterized by an excessive mucous secretion from the nose.,,,,symptoms,,,,,,,,,,,SYMP:0000372,,,runny nose,,SYMP:0000372,
http://purl.obolibrary.org/obo/SYMP_0000005,ataxia,uncoordination,Ataxia is a neurological and physiological symptom characterized by an inability to coordinate voluntary muscular movements that is symptomatic of some nervous disorders.,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,Ataxia is a neurological and physiological symptom characterized by an inability to coordinate voluntary muscular movements that is symptomatic of some nervous disorders.,,uncoordination,,symptoms,,,,,,,,,,,SYMP:0000005,,,ataxia,,SYMP:0000005,
http://purl.obolibrary.org/obo/SYMP_0000826,sinus tachycardia,,Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.,false,,,http://purl.obolibrary.org/obo/SYMP_0000529,,Sinus tachycardia is a tachychardia characterized by an abnormally rapid sinus rhythm specifically a sinus rhythm at a rate greater than 100 beats per minute.,,,,symptoms,,,,,,,,,,,SYMP:0000826,,,sinus tachycardia,,SYMP:0000826,
http://purl.obolibrary.org/obo/SYMP_0000809,periumbilic abdominal lump,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000799,,,,,,symptoms,,,,,,,,,,,SYMP:0000809,,,periumbilic abdominal lump,,SYMP:0000809,
http://purl.obolibrary.org/obo/SYMP_0000022,depression,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,,,,,symptoms,,,,,,,,,,,SYMP:0000022,,,depression,,SYMP:0000022,
http://purl.obolibrary.org/obo/SYMP_0000606,nocturnal enuresis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000492,UMLS_CUI:C0270327|UMLS_ICD9CM_2005_AUI:A0753297|SyOID:7484|ICD9CM_2005:788.36,,,,,symptoms,,,,,,,,,,,SYMP:0000606,,,nocturnal enuresis,,SYMP:0000606,
http://purl.obolibrary.org/obo/SYMP_0000157,thymus symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019138,,,,,,symptoms,,,,,,,,,,,SYMP:0000157,,,thymus symptom,,SYMP:0000157,
http://purl.obolibrary.org/obo/SYMP_0000174,wasting,,"Wasting is a nutrition, metabolism, and development symptom characterized by the unintended loss of weight and lean body tissue characteristic of many diseases (as cancer, tuberculosis, and AIDS).",false,,,http://purl.obolibrary.org/obo/SYMP_0000473,,"Wasting is a nutrition, metabolism, and development symptom characterized by the unintended loss of weight and lean body tissue characteristic of many diseases (as cancer, tuberculosis, and AIDS).",,,,symptoms,,,,,,,,,,,SYMP:0000174,,,wasting,,SYMP:0000174,
http://purl.obolibrary.org/obo/SYMP_0000284,fixed pupil,fixed pupils,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,fixed pupils,,symptoms,,,,,,,,,,,SYMP:0000284,,,fixed pupil,,SYMP:0000284,
http://purl.obolibrary.org/obo/SYMP_0019184,limited attention,,A behavioral symptom that is characterized by a restricted rate of information processing by the brain.,false,,,http://purl.obolibrary.org/obo/SYMP_0019182,,A behavioral symptom that is characterized by a restricted rate of information processing by the brain.,,,,,,SYMP:0019184,,,,,,,,,,,,limited attention,,,
http://purl.obolibrary.org/obo/SYMP_0000754,severe chest pain,intense chest pain,,false,,,http://purl.obolibrary.org/obo/SYMP_0000576,,,,intense chest pain,,symptoms,,,,,,,,,,,SYMP:0000754,,,severe chest pain,,SYMP:0000754,
http://purl.obolibrary.org/obo/SYMP_0000771,pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000770,ICD9CM_2005:789.3,,,,,symptoms,,,,,,,,,,,SYMP:0000771,,,pelvic swelling,,SYMP:0000771,
http://purl.obolibrary.org/obo/SYMP_0000027,obsolete excess mucus in bronchi,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000027,,,obsolete excess mucus in bronchi,true,SYMP:0000027,
http://purl.obolibrary.org/obo/SYMP_0000404,dyspareunia,painful sexual intercourse|difficult sexual intercourse,,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,,,painful sexual intercourse|difficult sexual intercourse,,symptoms,,,,,,,,,,,SYMP:0000404,,,dyspareunia,,SYMP:0000404,
http://purl.obolibrary.org/obo/SYMP_0000514,respiratory system and chest symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,SyOID:5868|UMLS_ICD9CM_2005_AUI:A0284200|ICD9CM_2005:786|UMLS_CUI:C0476271,,,,,symptoms,,,,,,,,,,,SYMP:0000514,,,respiratory system and chest symptom,,SYMP:0000514,
http://purl.obolibrary.org/obo/SYMP_0000607,hallucination,,Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,UMLS_ICD9CM_2005_AUI:A0065642|UMLS_CUI:C0018524|SyOID:7634|ICD9CM_2005:780.1,Hallucination is a general symptom where there is a perception of something (as a visual image or a sound) with no external cause usually arising from a disorder of the nervous system (as in delirium tremens or in functional psychosis without known neurological disease) or in response to drugs (as LSD).,,,,symptoms,,,,,,,,,,,SYMP:0000607,,,hallucination,,SYMP:0000607,
http://purl.obolibrary.org/obo/SYMP_0000624,obsolete appendicitis,,doid/symp duplicate,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000624,,doid/symp duplicate,obsolete appendicitis,true,SYMP:0000624,
http://purl.obolibrary.org/obo/SYMP_0000846,chest hyperemia,,Hyperemia of the chest is a cardiovascular system symptom consisting of an excess of blood in the tissues of the chest as from an increased flow of blood due to vasodilation.,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,Hyperemia of the chest is a cardiovascular system symptom consisting of an excess of blood in the tissues of the chest as from an increased flow of blood due to vasodilation.,,,,symptoms,,,,,,,,,,,SYMP:0000846,,,chest hyperemia,,SYMP:0000846,
http://purl.obolibrary.org/obo/SYMP_0000863,facial tremor,,"Facial tremor is a head symptom characterized by a trembling or shaking of the muscles of the face usually from physical weakness, emotional stress, or disease, may be emphasized by the firm closure of the eyes, elevation of the eyebrows, or drawing down and outward of the corners of the mouth.",false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,"Facial tremor is a head symptom characterized by a trembling or shaking of the muscles of the face usually from physical weakness, emotional stress, or disease, may be emphasized by the firm closure of the eyes, elevation of the eyebrows, or drawing down and outward of the corners of the mouth.",,,,symptoms,,,,,,,,,,,SYMP:0000863,,,facial tremor,,SYMP:0000863,
http://purl.obolibrary.org/obo/SYMP_0000249,reflex symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,symptoms,,,,,,,,,,,SYMP:0000249,,,reflex symptom,,SYMP:0000249,
http://purl.obolibrary.org/obo/SYMP_0000266,focal seizure,partial seizure,,false,,,http://purl.obolibrary.org/obo/SYMP_0000124,,,,partial seizure,,symptoms,,,,,,,,,,,SYMP:0000266,,,focal seizure,,SYMP:0000266,
http://purl.obolibrary.org/obo/SYMP_0000359,profound weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000177,,,,,,symptoms,,,,,,,,,,,SYMP:0000359,,,profound weakness,,SYMP:0000359,
http://purl.obolibrary.org/obo/SYMP_0000376,severe diarrhea,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000570,,,,,,symptoms,,,,,,,,,,,SYMP:0000376,,,severe diarrhea,,SYMP:0000376,
http://purl.obolibrary.org/obo/SYMP_0000042,hemorrhagic enteritis,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000042,,,hemorrhagic enteritis,true,SYMP:0000042,
http://purl.obolibrary.org/obo/SYMP_0000736,lymph gland swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000716,,,,,,symptoms,,,,,,,,,,,SYMP:0000736,,,lymph gland swelling,,SYMP:0000736,
http://purl.obolibrary.org/obo/SYMP_0000854,hypermenorrhea,,Hypermenorrhea is a menorrhagia characterized by an abnormally profuse or prolonged menstrual flow.,false,,,http://purl.obolibrary.org/obo/SYMP_0000756,,Hypermenorrhea is a menorrhagia characterized by an abnormally profuse or prolonged menstrual flow.,,,,symptoms,,,,,,,,,,,SYMP:0000854,,,hypermenorrhea,,SYMP:0000854,
http://purl.obolibrary.org/obo/SYMP_0000837,chronic pain,,"Chronic pain is a pain that can range from mild to severe, and continues beyond the expected healing phase.",false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,"Chronic pain is a pain that can range from mild to severe, and continues beyond the expected healing phase.",,,,symptoms,,,,,,,,,,,SYMP:0000837,,,chronic pain,,SYMP:0000837,
http://purl.obolibrary.org/obo/SYMP_0000147,steatorrhea,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000146,,,,,,symptoms,,,,,,,,,,,SYMP:0000147,,doid/symp duplicate,steatorrhea,,SYMP:0000147,
http://purl.obolibrary.org/obo/SYMP_0000257,absent gag reflex,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000220,,,,,,symptoms,,,,,,,,,,,SYMP:0000257,,,absent gag reflex,,SYMP:0000257,
http://purl.obolibrary.org/obo/SYMP_0000367,proteinuria,,Proteinuria is a urinary system symptom characterized by the presence of excess protein in the urine.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,,Proteinuria is a urinary system symptom characterized by the presence of excess protein in the urine.,,,,symptoms,,,,,,,,,,,SYMP:0000367,,doid/symp duplicate,proteinuria,,SYMP:0000367,
http://purl.obolibrary.org/obo/SYMP_0000520,visible peristalsis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,SyOID:15484|UMLS_ICD9CM_2005_AUI:A0284228|ICD9CM_2005:787.4|UMLS_CUI:C0159059,,,,,symptoms,,,,,,,,,,,SYMP:0000520,,,visible peristalsis,,SYMP:0000520,
http://purl.obolibrary.org/obo/SYMP_0000630,frontal headache,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000504,,,,,,symptoms,,,,,,,,,,,SYMP:0000630,,,frontal headache,,SYMP:0000630,
http://purl.obolibrary.org/obo/SYMP_0000050,hunched posture,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000050,,,hunched posture,true,SYMP:0000050,
http://purl.obolibrary.org/obo/SYMP_0000033,flat keratotic capsule,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,symptoms,,,,,,,,,,,SYMP:0000033,,,flat keratotic capsule,,SYMP:0000033,
http://purl.obolibrary.org/obo/SYMP_0000744,cervical lymphadenopathy,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019142,,,,,,symptoms,,,,,,,,,,,SYMP:0000744,,,cervical lymphadenopathy,,SYMP:0000744,
http://purl.obolibrary.org/obo/SYMP_0000727,palate weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,symptoms,,,,,,,,,,,SYMP:0000727,,,palate weakness,,SYMP:0000727,
http://purl.obolibrary.org/obo/SYMP_0000410,neurological and physiological symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,,,,,,symptoms,,,,,,,,,,,SYMP:0000410,,,neurological and physiological symptom,,SYMP:0000410,
http://purl.obolibrary.org/obo/SYMP_0019175,sweaty,perspire,A skin and integumentary tissue symptom characterized as the excretion of moisture in visible quantities through the opening of the sweat glands.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,A skin and integumentary tissue symptom characterized as the excretion of moisture in visible quantities through the opening of the sweat glands.,,perspire,,symptoms,,,,,,,,,,,SYMP:0019175,,,sweaty,,SYMP:0019175,
http://purl.obolibrary.org/obo/SYMP_0000597,head and neck symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,SyOID:7123|UMLS_ICD9CM_2005_AUI:A0284173|ICD9CM_2005:784|UMLS_CUI:C0476247,,,,,symptoms,,,,,,,,,,,SYMP:0000597,,,head and neck symptom,,SYMP:0000597,
http://purl.obolibrary.org/obo/SYMP_0000487,rash,erythema|rubor|skin eruption|skin redness|skin rash,A skin and integumentary tissue symptom characterized as an eruption on the body typically with little or no elevation above the surface.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,UMLS_CUI:C0015230|UMLS_ICD9CM_2005_AUI:A0243780|SyOID:13022|ICD9CM_2005:782.1,A skin and integumentary tissue symptom characterized as an eruption on the body typically with little or no elevation above the surface.,,erythema|rubor|skin eruption|skin redness|skin rash,,symptoms,,,,,,,,,,,SYMP:0000487,,,rash,,SYMP:0000487,
http://purl.obolibrary.org/obo/SYMP_0000401,wobble,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000479,,,,,,symptoms,,,,,,,,,,,SYMP:0000401,,,wobble,,SYMP:0000401,
http://purl.obolibrary.org/obo/SYMP_0000390,thyroid symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,symptoms,,,,,,,,,,,SYMP:0000390,,,thyroid symptom,,SYMP:0000390,
http://purl.obolibrary.org/obo/SYMP_0000280,extreme fatigue,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019177,,,,,,symptoms,,,,,,,,,,,SYMP:0000280,,,extreme fatigue,,SYMP:0000280,
http://purl.obolibrary.org/obo/SYMP_0000357,postphlebitic ulcer,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,,,,,symptoms,,,,,,,,,,,SYMP:0000357,,,postphlebitic ulcer,,SYMP:0000357,
http://purl.obolibrary.org/obo/SYMP_0000023,disorientation,,"Disorientation is a confusion characterized by a usually transient state of confusion especially as to time, place, or identity often as a result of disease or drugs.",false,,,http://purl.obolibrary.org/obo/SYMP_0000016,,"Disorientation is a confusion characterized by a usually transient state of confusion especially as to time, place, or identity often as a result of disease or drugs.",,,,symptoms,,,,,,,,,,,SYMP:0000023,,,disorientation,,SYMP:0000023,
http://purl.obolibrary.org/obo/SYMP_0000827,ventricular tachycardia,V-tach|VT,"A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.",false,,,http://purl.obolibrary.org/obo/SYMP_0000529,,"A tachycardia that is associated with the generation of improper electrical impulses within the ventricles, characterized by an electrocardiogram showing a rate of greater than 120 BPM and three or more wide QRS complexes in a row.",,V-tach|VT,,symptoms,,,,,,,,,,,SYMP:0000827,,,ventricular tachycardia,,SYMP:0000827,
http://purl.obolibrary.org/obo/SYMP_0000844,face hyperemia,,Hyperemia of the face is a head symptom consisting of an excess of blood in the tissues of the face as from an increased flow of blood due to vasodilation.,false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,Hyperemia of the face is a head symptom consisting of an excess of blood in the tissues of the face as from an increased flow of blood due to vasodilation.,,,,symptoms,,,,,,,,,,,SYMP:0000844,,,face hyperemia,,SYMP:0000844,
http://purl.obolibrary.org/obo/SYMP_0000620,left lower quadrant abdominal pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000457,SyOID:9696|UMLS_CUI:C0238551|UMLS_ICD9CM_2005_AUI:A0637132|ICD9CM_2005:789.04,,,,,symptoms,,,,,,,,,,,SYMP:0000620,,,left lower quadrant abdominal pain,,SYMP:0000620,
http://purl.obolibrary.org/obo/SYMP_0019182,behavioral symptom,,"A nervous system symptom that involves, is related to, or emphasizes behavior.",false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,"A nervous system symptom that involves, is related to, or emphasizes behavior.",,,,,,SYMP:0019182,,,,,,,,,,,,behavioral symptom,,,
http://purl.obolibrary.org/obo/SYMP_0019165,light sensitivity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,symptoms,,,,,,,,,,,SYMP:0019165,,,light sensitivity,,SYMP:0019165,
http://purl.obolibrary.org/obo/SYMP_0000511,flushing,,"Flushing is a skin and integumentary tissue symptom characterized as a markedly red flush in a persons face and often other areas of the skin, from various physiological conditions. Flushing is generally distinguished, despite a close physiological relation between them, from blushing, which is milder, generally restricted to the face or cheeks, and generally assumed to reflect embarrassment. Flushing is also a cardinal symptom of carcinoid syndrome the syndrome that results from hormones (often serotonin or histamine) being secreted into systemic circulation.",false,,,http://purl.obolibrary.org/obo/SYMP_0000488,UMLS_CUI:C0016382|ICD9CM_2005:782.62|SyOID:14890|UMLS_ICD9CM_2005_AUI:A0060138,"Flushing is a skin and integumentary tissue symptom characterized as a markedly red flush in a persons face and often other areas of the skin, from various physiological conditions. Flushing is generally distinguished, despite a close physiological relation between them, from blushing, which is milder, generally restricted to the face or cheeks, and generally assumed to reflect embarrassment. Flushing is also a cardinal symptom of carcinoid syndrome the syndrome that results from hormones (often serotonin or histamine) being secreted into systemic circulation.",,,,symptoms,,,,,,,,,,,SYMP:0000511,,,flushing,,SYMP:0000511,
http://purl.obolibrary.org/obo/SYMP_0000024,drowsiness,somnolence|drowsy,,false,,,http://purl.obolibrary.org/obo/SYMP_0000410,,,,somnolence|drowsy,,symptoms,,,,,,,,,,,SYMP:0000024,,,drowsiness,,SYMP:0000024,
http://purl.obolibrary.org/obo/SYMP_0000041,hemorrhage,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000528,,,,,,symptoms,,,,,,,,,,,SYMP:0000041,,,hemorrhage,,SYMP:0000041,
http://purl.obolibrary.org/obo/SYMP_0000697,decreased pharyngeal tone,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,symptoms,,,,,,,,,,,SYMP:0000697,,,decreased pharyngeal tone,,SYMP:0000697,
