ID,Label,Preferred label,Synonyms
NEW06608,CHEBI,particular sympatholytic property,particular sympatholytic properties
D020361,DISEASE,"Paraneoplastic Syndromes, Nervous System","Paraneoplastic Autonomic Dysfunctions|Encephalomyelitis, Paraneoplastic|autonomic dysfunction|Syndromes, Paraneoplastic Neurologic|Autonomic Dysfunction, Paraneoplastic|Paraneoplastic Neurologic Syndromes|Paraneoplastic Autonomic Dysfunction|Neurologic Syndromes, Paraneoplastic|Autonomic Dysfunctions, Paraneoplastic|Paraneoplastic Neurologic Syndrome|Syndrome, Paraneoplastic Neurologic|Nervous System Paraneoplastic Syndromes|Paraneoplastic Encephalomyelitis|Neurologic Syndrome, Paraneoplastic|Paraneoplastic Encephalomyelitides"
NEW06609,DISEASE,neurogenic disorder,neurogenic disorders
NEW06610,DISEASE,neurological symptom,neurological symptoms
NEW06611,CHEMICAL,act moxonidine metoprolol sympatholytic agent,acting moxonidine metoprolol sympatholytic agents
NEW06612,DISEASE,hypertensive man,hypertensive men
NEW06613,CHEMICAL,moxonidine monotherapy,moxonidine monotherapy
http://purl.obolibrary.org/obo/CHEBI_167165,CHEBI,kappa-opioid receptor antagonist,kappa-opioid receptor antagonist nor-binaltorphimine|kappa-opioid receptor antagonist actions|kappa-opioid receptor antagonist|kappa-opioid antagonist|kappa-opioid antagonists|kappa-opioid receptor antagonists
NEW06614,CHEBI,aberrant glycosylate muc1 neoantigen,aberrant glycosylated MUC1 neoantigen
NEW06615,DISEASE,various cancer,various cancers
C545823,CHEMICAL,"soybean oil, phospholipid emulsion [Supplementary Concept]",Emulsions|Phospholipids|Soybean Oil|Intralipid
NEW06616,CHEMICAL,caffeine concentration,caffeine concentration
NEW06617,DISEASE,depressed heart,depressed heart
NEW06618,CHEMICAL,high ca/mg ratio,high Ca/Mg ratio
D025861,DISEASE,"Blood Coagulation Disorders, Inherited","Hereditary Coagulation Disorders|Inherited Coagulation Disorders|Inherited Blood Coagulation Disorders|blood coagulation|Hereditary Blood Coagulation Disorders|Coagulation Disorder, Hereditary|Inherited Coagulation Disorder|Hereditary Coagulation Disorder|Coagulation Disorders, Hereditary|Coagulation Disorders, Inherited|Coagulation Disorder, Inherited"
NEW06619,DISEASE,acth-evoked cardiac fibrosis,ACTH-evoked cardiac fibrosis
NEW06620,CHEMICAL,mg supplementation,Mg supplementation
NEW06621,DISEASE,acth-induced hpa axis hyperactivity,ACTH-induced HPA axis hyperactivity
NEW06622,CHEMICAL,psychostimulant caffeine,psychostimulant caffeine
NEW06623,CHEMICAL,magnesium status,Magnesium status
NEW06624,MENTAL_HEALTH,subjective anxiety,subjective anxiety
NEW06625,CHEMICAL,magnesium level,magnesium levels
NEW06626,CHEMICAL,serum zinc,Serum zinc
NEW06627,DISEASE,middle aged hypertensive man,middle aged hypertensive men
NEW06628,CHEMICAL,low serum zinc level,low serum zinc levels
NEW06629,DISEASE,severe rapid cycling manic-depressive patient,severe rapid cycling manic-depressive patients
NEW06630,CHEMICAL,magnesium preparation,magnesium preparation
NEW06631,CHEMICAL,magnesiocard meq/day,Magnesiocard mEq/day
D001224,CHEMICAL,Aspartic Acid,"Mg-5-Longoral|(+-)-Aspartic Acid|L Aspartate|Calcium Aspartate|Aspartate Magnesium Hydrochloride|Sodium Aspartate|Monosodium Aspartate|Aspartic Acid, Magnesium (2:1) Salt|Aspartate, Calcium|Aspartic Acid, Ammonium Salt|L Aspartic Acid|Ammonium Aspartate|L-Aspartate|Magnesium Aspartate|Aspartic Acid, Hydrochloride|Aspartic Acid, Magnesium (1:1) Salt, Hydrochloride, Trihydrate|Dipotassium Aspartate|(R,S)-Aspartic Acid|Aspartic Acid, Monopotassium Salt|Aspartic Acid, Hydrobromide|Aspartate, Magnesium|L-Aspartic Acid|Aspartic Acid, Dipotassium Salt|Aspartate, Sodium|Aspartic Acid, Disodium Salt|Potassium Aspartate|Aspartate|Aspartic Acid, Sodium Salt|Aspartate, Ammonium|Disodium Aspartate|Aspartic Acid, Calcium Salt|Aspartate, Potassium|Aspartate, Monopotassium|Magnesiocard|Aspartate, Dipotassium|Aspartate, Disodium|Monopotassium Aspartate|Aspartic Acid, Potassium Salt|Aspartate, Monosodium|Aspartic Acid, Monosodium Salt|Aspartic Acid, Magnesium-Potassium (2:1:2) Salt"
D008278,CHEMICAL,Magnesium Sulfate,"|magnesium sulfate|Sulfate, Magnesium|Heptahydrate Magnesium Sulfate|Magnesium Sulfate, Heptahydrate"
NEW06632,DISEASE,eclampsia edema,eclampsia edema
D011225,DISEASE,Pre-Eclampsia,"Proteinuria-Edema-Hypertension Gestosis|EPH Toxemias|Gestosis, Proteinuria-Edema-Hypertension|1, Preeclampsia Eclampsia|preeclampsia|Gestosis, Hypertension-Edema-Proteinuria|eclampsia|Of Pregnancies, Toxemia|Of Pregnancy, Toxemia|Toxemias, Pregnancy|Hypertension-Edema-Proteinuria Gestosis|PE|Toxemia, Pregnancy|Pre Eclampsia|EPH Gestosis|Preeclampsia|pre-eclampsia|Gestosis, Edema-Proteinuria-Hypertension|Preeclampsia Eclampsia 1s|Toxemia, EPH|Toxemia Of Pregnancies|Edema Proteinuria Hypertension Gestosis|Edema-Proteinuria-Hypertension Gestosis|Pregnancies, Toxemia Of|EPH Toxemia|Hypertension Edema Proteinuria Gestosis|EPH Complex|1s, Preeclampsia Eclampsia|Pregnancy, Toxemia Of|Gestosis, EPH|Eclampsia 1, Preeclampsia|Proteinuria Edema Hypertension Gestosis|Preeclampsia Eclampsia 1|Pre-eclampsia|Toxemia Of Pregnancy|Eclampsia 1s, Preeclampsia|Toxemias, EPH|Pregnancy Toxemias|Pregnancy Toxemia"
NEW06633,DISEASE,hypermagnesemia,hypermagnesemia
NEW06634,CHEMICAL,glutamate aquaporin-4 expression,glutamate aquaporin-4 expression
NEW06635,MENTAL_HEALTH,well control hallucination,better control hallucinations
NEW06636,CHEMICAL,over-the-counter magnesium chloride,over-the-counter magnesium chloride
D015636,CHEMICAL,Magnesium Chloride,"Chloride, Magnesium|magnesium chloride|MgCl2"
C004454,CHEBI,"dicyclomine, doxylamine, pyridoxine drug combination [Supplementary Concept]",Dicyclomine|Pyridoxine|Pyridoxine hydrochloride|Doxylamine|Drug Combinations
D055030,CHEBI,Drug Users,"Addict, Drug|Intravenous Drug Users|Drug User, Intravenous|Drug Addicts|Drug Abuser|User, Drug|Abuser, Drug|IV Drug Users|Users, Drug|User, Intravenous Drug|People Who Inject Drugs|Drug Addict|Addicts, Drug|Drug Abusers|drug abusers|Users, Intravenous Drug|drug addicts|IV Drug User|Intravenous Drug User|Drug User|Users, IV Drug|Drug User, IV|Drug Users, IV|Abusers, Drug|Drug Users, Intravenous|User, IV Drug"
NEW06637,DISEASE,psychiatric comorbidity,psychiatric comorbidity
NEW06638,CHEMICAL,serum mg++ level,serum Mg++ levels
NEW06639,CHEMICAL,clozapine user,clozapine users
C574608,DISEASE,"Sab protein, E coli [Supplementary Concept]",Escherichia coli Proteins|Membrane Transport Proteins|biofilm formation
NEW06640,DISEASE,genomovar isolate,genomovar isolates
NEW06641,CHEMICAL,≥,≥
NEW06642,CHEMICAL,serum magnesium level,serum magnesium levels
NEW06643,MENTAL_HEALTH,all-cause dementia,all-cause dementia
NEW06644,CHEMICAL,endocrine-disrupting chemical bisphenol a,endocrine-disrupting chemicals bisphenol A
NEW06645,DISEASE,childhood neurodevelopmental disorder,childhood neurodevelopmental disorders
C543008,CHEMICAL,bis(4-hydroxyphenyl)sulfone [Supplementary Concept],Phenols|Bisphenol S|Sulfones|bisphenol S|BPS
NEW06646,CHEMICAL,contaminant bpa,contaminants BPA
http://purl.obolibrary.org/obo/CHEBI_50792,CHEBI,estrogen receptor antagonist,"nonselective estrogen receptor antagonist|estrogen receptor antagonist ICI182,780|estrogen receptor antagonists"
NEW06647,MENTAL_HEALTH,anxiety time,anxiety time
NEW06648,DISEASE,human neuroblastoma cell line sk-n-be,human neuroblastoma cell line SK-N-BE
NEW06649,CHEMICAL,brain high-energy phosphate metabolism,brain high-energy phosphate metabolism
http://purl.obolibrary.org/obo/DOID_0060481,DISEASE,goldberg-shprintzen syndrome,pollen-food-latex syndromes|hyperinsulinemia/hyperammonemia syndrome|Morvan syndrome|Ehler-Danlos syndrome|OA-related syndromes|Fahr syndrome|Goldberg-Shprintzen megacolon syndrome|antiphospholipide|syndrome comorbidities
http://purl.org/sig/ont/fma/fma83374,CHEBI,parathyroid hormone,excess parathyroid hormone|intact parathyroid hormone
NEW06650,DISEASE,motor nerve conduction velocity,motor nerve conduction velocity
NEW06651,DISEASE,preexist chronic renal failure,preexisting chronic renal failure
NEW06652,CHEMICAL,mncv calcium content,MNCV calcium content
NEW06653,NUTRITION,phosphorus spectroscopy,phosphorus spectroscopy
NEW06654,MENTAL_HEALTH,schizophrenia altered metabolism,schizophrenia altered metabolism
NEW06655,DISEASE,premorbid neurodevelopmental abnormality,premorbid neurodevelopmental abnormality
NEW06656,DISEASE,bipolar subject,bipolar subjects
NEW06657,CHEMICAL,high-energy phosphate metabolite,high-energy phosphate metabolites
NEW06658,DISEASE,depressive state,depressive state
NEW06659,CHEMICAL,high mpl precursor level,higher MPL precursor levels
NEW06660,CHEMICAL,high-energy phosphate neuropsychological performance,high-energy phosphate neuropsychological performance
D013702,DISEASE,Temporal Lobe,"Gyrus, Inferior Temporal|Temporal Cortices|Temporal Gyrus, Inferior|Cortex, Temporal|Temporal Horn of the Lateral Ventricle|Lateral Occipitotemporal Gyrus|Temporal Gyrus, Middle|Area 21, Brodmann|Inferior Temporal Gyrus|Brodmanns Area 20|Temporal Horns|Brodmann Area 37|Lateral Occipito Temporal Gyrus|Area 22, Brodmann|Gyrus, Temporal|Middle Temporal Gyrus|Brodmann's Area 21|Superior Temporal Gyrus|Area, Parainsular|Brodmann Area 20|Inferior Horn of Lateral Ventricle|Temporal Region|Brodmann Area 22|Region, Temporal|Area 37, Brodmann's|Gyrus Temporalis Superior|Areas, Parainsular|Temporal Lobes, Anterior|Brodmann's Area 20|Brodmann Area 21|Gyrus, Lateral Occipitotemporal|Brodmanns Area 21|Brodmann's Area 52|Brodmann Area 38|Temporal Sulcus|Temporal Cortex|Horn, Temporal|Occipitotemporal Gyrus|Area 37, Brodmann|Brodmanns Area 22|Brodmann's Area 22|Area 20, Brodmann's|Fusiform Gyrus|Lobe, Temporal|Gyrus, Middle Temporal|Lateral Occipito-Temporal Gyrus|Gyrus, Fusiform|Area 20, Brodmann|Anterior Temporal Lobe|Area 52, Brodmann|Occipitotemporal Gyrus, Lateral|Temporal Operculum|Brodmanns Area 38|Inferior Horn of the Lateral Ventricle|Temporal Gyrus|Operculum, Temporal|Temporal Regions|Temporal Horn|Area 38, Brodmann|Anterior Temporal Lobes|Sulcus, Temporal|Occipito-Temporal Gyrus, Lateral|Area 22, Brodmann's|Area 21, Brodmann's|Temporal Lobes|Parainsular Areas|Brodmann's Area 37|Parainsular Area|Gyrus Fusiformis|Brodmann Area 52|Planum Polare|Temporal Gyrus, Superior|Brodmanns Area 37|Temporal Lobe, Anterior|Brodmanns Area 52|Brodmann's Area 38|temporal regions|Gyrus, Occipitotemporal|Gyrus, Superior Temporal|Gyrus, Lateral Occipito-Temporal|Area 38, Brodmann's|Lobe, Anterior Temporal|Area 52, Brodmann's"
D017241,DISEASE,MELAS Syndrome,"Mitochondrial Myopathy, Lactic Acidosis, Stroke-Like Episode|Mitochondrial Myopathy, Encephalopathy, Lactic Acidosis, And Stroke-Like Episodes|Myopathy, Mitochondrial-Encephalopathy-Lactic Acidosis-Stroke|mitochondrial encephalopathy|MELAS|Syndrome, MELAS|Mitochondrial Encephalomyopathy, Lactic Acidosis, and Stroke-Like Episodes"
D051436,DISEASE,"Renal Insufficiency, Chronic","Kidney Insufficiency, Chronic|Chronic Kidney Insufficiencies|Kidney Diseases, Chronic|Chronic Renal Disease|Diseases, Chronic Renal|Chronic Kidney Disease|Renal Insufficiencies, Chronic|Chronic Kidney Diseases|Renal Disease, Chronic|Chronic Kidney Insufficiency|Kidney Insufficiencies, Chronic|Chronic Renal Insufficiencies|Disease, Chronic Renal|Chronic Renal Diseases|Disease, Chronic Kidney|Diseases, Chronic Kidney|chronic renal diseases|Kidney Disease, Chronic|Chronic Renal Insufficiency|Renal Diseases, Chronic"
NEW06661,CHEBI,kidney estrogen,kidneys estrogens
D010281,CHEMICAL,Parathyroid Hormone,"Natpara|Parathyroid Hormone Peptide (1-34)|parathormone|Parathyroid Hormone (1-84)|Parathyrin|PTH (1-84)|PTH|Parathormone|Parathyroid Hormone (1-34)|Hormone, Parathyroid|PTH(1-34)"
NEW06662,CHEBI,vitamin d fibroblast growth factor,vitamin D fibroblast growth factor
NEW06663,DISEASE,chronic alcohol-abuse,chronic alcohol-abuse
NEW06664,CHEMICAL,"1,25-dihydroxyvitamin D. symptom","1,25-dihydroxyvitamin D. Symptoms"
NEW06665,DISEASE,bone pain,bone pain
D018167,CHEMICAL,"Receptors, Calcitriol","1,25-dihydroxyvitamin D3|Vitamin D3 Receptor|D3 Receptors, Vitamin|D Receptor, Vitamin|Vitamin D 3 Receptors|1,25 Dihydroxycholecalciferol Receptor|Receptors, Cholecalciferol|D3 Receptor, Vitamin|Receptor, 1,25-Dihydroxycholecalciferol|D3 Receptors, 1,25-Dihydroxyvitamin|1,25-Dihydroxycholecalciferol Receptors|Receptors, Vitamin D3|calcitriol|1,25-Dihydroxyvitamin D3 Receptors|Receptors, 1,25-Dihydroxyvitamin D3|1,25-dihydroxycholecalciferol|1,25-Dihydroxyvitamin D 3 Receptor|Receptor, Vitamin D|Receptors, 1,25-Dihydroxyvitamin D 3|Receptor, Vitamin D3|D Receptors, Vitamin|Receptors, 1,25-Dihydroxycholecalciferol|1,25-Dihydroxyvitamin D3 Receptor|Receptors, Vitamin D|1,25 Dihydroxycholecalciferol Receptors|Calcitriol Receptors|Receptors, Vitamin D 3|1,25 Dihydroxyvitamin D 3 Receptor|Vitamin D 3 Receptor|1,25 Dihydroxyvitamin D3 Receptor|D3 Receptor, 1,25-Dihydroxyvitamin|1,25-Dihydroxycholecalciferol Receptor|Vitamin D Receptors|Calcitriol Receptor|Vitamin D3 Receptors|Calcitriol|Vitamin D Receptor|Receptor, 1,25-Dihydroxyvitamin D3|1,25 Dihydroxyvitamin D3 Receptors|Receptor, Calcitriol|Cholecalciferol Receptors"
D054559,DISEASE,Hyperphosphatemia,|hyperphosphatemia|Hyperphosphatemias
NEW06666,CHEBI,vitamin d compound,vitamin D compounds
NEW06667,CHEBI,new vitamin d analogue,new vitamin D analogue
NEW06668,CHEMICAL,calcium level,calcium levels
NEW06669,CHEMICAL,paricalcitol therapy,paricalcitol therapy
NEW06670,CHEMICAL,crp μg/ml age,CRP μg/ml age
NEW06671,DISEASE,substantial hyponatremia,substantial hyponatremia
http://purl.obolibrary.org/obo/CHEBI_35471,CHEBI,psychotropic drug,psychoactive agent|well-known psychotropic drug|psychotropic drugs|psychopharmaceuticals|psychoactive drugs
NEW06672,CHEMICAL,elevated glucose,elevated glucose
D003444,DISEASE,Crush Syndrome,"Syndromes, Crush|crush syndrome|Syndrome, Crush|Crush Syndromes"
NEW06673,DISEASE,acute arterial occlusion,acute arterial occlusion
NEW06674,DISEASE,diabetic nonketotic coma,diabetic nonketotic coma
NEW06675,DISEASE,psychotic patient,psychotic patients
C028815,CHEMICAL,salmon calcitonin [Supplementary Concept],synthetic salmon calcitonin|Calcitonin
C535858,DISEASE,HEM dysplasia [Supplementary Concept],Osteochondrodysplasias|ectopic calcification
http://purl.obolibrary.org/obo/CHEBI_166857,CHEMICAL,3-acetylpyridine adenine dinucleotide,"(3-acetylpyridine)AD|3-acetylpyridine-NAD|3-acetylpyridine-DPN|acetylpyridine-adenine dinucleotide|3-acetyl NAD|nicotinamide adenine dinucleotide phosphate oxidases|3-acetylpyridineadenine dinucleotide|3-acetyl-1-[(2R,3R,4S,5R)-5-{[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphorylphosphonato)oxy]methyl}-3,4-dihydroxyoxolan-2-yl]-1lambda(5)-pyridin-1-ylium|3-acetylpyridine NAD|nicotinamide adenine dinucleotide NAD+ precursors|nicotinamide adenine dinucleotide NAD+ deficiency"
NEW06676,DISEASE,myocardial infarction-induced inflammatory response,myocardial infarction-induced inflammatory response
NEW06677,CHEBI,vitamin d receptor mutant,vitamin D receptor mutants
NEW06678,CHEBI,vitamin d signalling,vitamin D signalling
NEW06679,CHEBI,normocalcaemic vitamin d receptor mutant,normocalcaemic vitamin D receptor mutants
http://purl.obolibrary.org/obo/DOID_5844,DISEASE,myocardial infarction,Myocardial infarct|heart attack|function post-myocardial infarction
D065386,CHEMICAL,Historically Controlled Study,"Studies, Historical Controlled|Historical Control Studies|Study, Historically Controlled|Study, Historical Control|Studies, Historical Control|Historically Controlled Studies|• study|Historical Controlled Study|Historical Controlled Studies|Studies, Historically Controlled|Study, Historical Controlled|Historical Control Study"
NEW06680,CHEMICAL,insecticide synergist pbo,insecticide synergist PBO
NEW06681,CHEMICAL,top chemical,top chemicals
D018846,CHEMICAL,Excitatory Amino Acids,"Excitatory amino acids|excitatory amino acids|Amino Acid, Excitatory|Amino Acids, Excitatory|Acid, Excitatory Amino|Acids, Excitatory Amino|Excitatory Amino Acid|EAA"
NEW06682,DISEASE,neurotoxic substance,neurotoxic substances
NEW06683,DISEASE,postischemic damage,postischemic damage
http://purl.obolibrary.org/obo/CHEBI_71014,CHEBI,ampa receptor antagonist,"N-Methyl-D-Aspartate    receptor antagonists|alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor antagonist|N-methyl-D-aspartate receptor antagonist MK-801|NMDA AMPA receptor antagonists|N-methyl-D-aspartate NMDA receptor antagonist memantine|selective N-methyl-D-aspartate NMDA receptor antagonist D-2-amino-5-phosphonovalerate|Noncompetitive N-methyl-D-aspartate NMDA receptor antagonists|N-methyl-d-aspartate glutamate receptor antagonist|glutamate AMPA receptor antagonists|noncompetitive N-methyl-D-aspartic acid NMDA receptor antagonist|N-methyl-D-aspartate receptor antagonists|AMPA receptor antagonists|glutamate N-methyl-d-aspartate receptor antagonist|AMPA receptor antagonist|N-methyl-d-aspartate receptor antagonists|AMPA receptor antagonist 2,3-dihydroxy-6-nitro-7-sulfamoyl-benzoquinoxaline-2,3-dione|AMPA antagonist|NBQX|NR2B selective N-methyl-D-aspartate receptor antagonist MK-0657|alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor antagonists|noncompetitive N-methyl-D-aspartate NMDA receptor antagonists"
NEW06684,CHEMICAL,electrical activity felbamate,electrical activity felbamate
D018009,CHEMICAL,"Receptors, Glycine","Receptors, GlyB|Receptor, SIG|Strychnine-Insensitive Glycine Receptor|Inhibitory Glycine Receptor|Glycine Receptor alpha1|Receptor, Inhibitory Glycine|Strychnine Insensitive Glycine Receptor|GlyB Receptors|glycine receptor|Glycine A Receptors|Excitatory Glycine Receptors|Glycine Receptors|Glycine Receptor, Strychnine-Sensitive|Receptor, Strychnine-Insensitive Glycine|Receptor, Glycine|strychnine sensitive|Receptor, Strychnine-Sensitive Glycine|Glycine B Receptors|GlyA Receptors|Glycine Receptor, Strychnine-Insensitive|glycine receptors|Glycine Receptor, Inhibitory|Strychnine-Sensitive Glycine Receptor|SIG Receptor|Glycine Receptor|Strychnine Sensitive Glycine Receptor"
NEW06685,DISEASE,several neurodegenerative disorder,Several neurodegenerative disorders
NEW06686,CHEMICAL,glutamate pathway,glutamate pathways
NEW06687,CHEMICAL,extracellular atp,Extracellular ATP
NEW06688,CHEBI,muscarinic receptor partial agonist,muscarinic receptor partial agonists
NEW06689,DISEASE,great exploratory behavior,greater exploratory behaviors
NEW06690,MENTAL_HEALTH,input resistance,input resistance
NEW06691,CHEMICAL,tetrodotoxin ttx tmn neuron,tetrodotoxin TTX TMN neurons
NEW06692,CHEMICAL,brain histamine system,brain histamine system
http://purl.obolibrary.org/obo/MF_0000012,DISEASE,arousal,TRH-induced arousal
NEW06693,CHEBI,antimitotic compound methylazoxymethanol,antimitotic compound methylazoxymethanol
