ID,Label,Preferred label,Synonyms
D024882,BIOCHEMICAL,"Drug Resistance, Viral","Antiviral Drug Resistance|Antiviral Drug Resistances|antiviral drug|Drug Resistances, Viral"
NEW17316,CHEMICAL,report acyclovir,report acyclovir
NEW17318,CHEMICAL,pure compound 2-phenylchromone,pure compound 2-phenylchromone
NEW17319,BIOCHEMICAL,agonist medication,agonist medications
NEW17320,CHEMICAL,sanocrysin,sanocrysin
NEW17323,CHEMICAL,sanocrysin therapy,Sanocrysin therapy
NEW17324,BIOCHEMICAL,h. current analgesic regime,h. Current analgesic regimes
NEW17325,BIOCHEMICAL,beta adrenoreceptor agonist,beta adrenoreceptor agonists
NEW17327,BIOCHEMICAL,act μ-opioid receptor antagonist,acting μ-opioid receptor antagonist
C000620491,CHEMICAL,naldemedine [Supplementary Concept],Naltrexone/analogs  and  derivatives|naldemedine
NEW17329,DISEASE,constipation-induced reduction,constipation-induced reduction
NEW17331,DISEASE,pantoea ananatis brt175,Pantoea ananatis BRT175
NEW17334,CHEMICAL,importance formylaminooxyvinylglycine,IMPORTANCE formylaminooxyvinylglycine
C088137,CHEMICAL,aminoethoxyvinylglycine [Supplementary Concept],aminoethoxyvinylglycine|Glycine/analogs  and  derivatives
NEW17336,CHEMICAL,l-arginine transporter,l-arginine transporter
NEW17337,CHEMICAL,l-asparagine transporter,l-asparagine transporter
NEW17338,CHEMICAL,dietary proanthocyanidin,dietary proanthocyanidins|PAC
D000069349,CHEMICAL,Linezolid,"U-100766|U 100766|N-((3-(3-fluoro-4-morpholinylphenyl)-2-oxo-5-oxazolidinyl)methyl)acetamide|100766, U|Linezolide|Linezolid|Zyvox|PNU100766|PNU-100766|U100766|PNU 100766"
NEW17340,CHEMICAL,linezolid therapy,linezolid therapy
NEW09912,CHEMICAL,oral conjugated equine estrogen,CEE|Oral conjugated equine estrogens
NEW17344,CHEMICAL,melatonin mt(1 receptor,melatonin MT(1 receptors
http://purl.obolibrary.org/obo/IAO_0000409,CHEMICAL,denotator type,type    HSV-I
C048621,DISEASE,"glycoprotein E, herpes simplex-virus type 2 [Supplementary Concept]",herpes simplex virus type|Viral Envelope Proteins
NEW17348,DISEASE,recurrent hsv-i infection hsv-i,recurrent HSV-I infection HSV-I
C477373,DISEASE,"MON1B protein, human [Supplementary Concept]",Intracellular Signaling Peptides and Proteins|HSV-I
D017789,DISEASE,"Granuloma, Pyogenic","Lobular Capillary Hemangioma|Hemangioma, Lobular Capillary|pyogenic granuloma|Pyogenic Granuloma|Angiogranulomas|Granuloma Pyogenicum|Angiogranuloma|Capillary Hemangioma, Lobular|Granuloma Telangiecticum"
NEW17349,DISEASE,recurrent hsv-i infection hsv-i,chronic HSV-I infection
NEW17351,BIOCHEMICAL,antagonist muscle,antagonist muscles
D064830,DISEASE,Temperance Movement,"Women's Christian Temperance Union|Temperance Movements|Movement, Temperance|Movements, Temperance|movement"
NEW17354,CHEMICAL,neuro-transmitter serotonin,neuro-transmitter serotonin
NEW17356,BIOCHEMICAL,nervosa serotonin agonist,Nervosa serotonin agonists
C100640,CHEMICAL,8-cyclopentyl-3-(3-((4-(fluorosulfonyl)benzoyl)oxy)propyl)-1-propylxanthine [Supplementary Concept],Xanthines|FSCPX
http://purl.obolibrary.org/obo/CHEBI_3095,BIOCHEMICAL,biguanide,"imidodicarbonimidic diamide|Hbig|biguanide|Thiazolidinediones TZDs|H2N-C(=NH)-NH-C(=NH)-NH2|1,2,3-triimidodicarbonic diamide|Biguanide"
NEW17361,CHEMICAL,fly gd model,fly GD model
NEW17363,MENTAL_HEALTH,dissociation constant,Dissociation constants
C565390,DISEASE,Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency [Supplementary Concept],"Methylmalonyl-CoA Mutase/deficiency|Amino Acid Metabolism, Inborn Errors|methylmalonic aciduria"
NEW17365,DISEASE,cobalamin-responsive patient,cobalamin-responsive patients
NEW17366,CHEMICAL,exist antidepressant drug,existing antidepressant drugs
NEW17367,CHEMICAL,glucose catabolism,glucose catabolism
D015323,CHEMICAL,"Pyruvate Metabolism, Inborn Errors","Carbohydrate Metabolism, Inborn Errors (1966-1988)|pyruvate metabolism|Pyruvates (1966-1988)"
NEW17368,CHEMICAL,metabolism pentose phosphate pathway,metabolism pentose phosphate pathways
NEW17369,CHEMICAL,lipopolysaccharide injection,Lipopolysaccharide injection
NEW17370,CHEMICAL,high-carbohydrate level,High-carbohydrate levels
http://purl.obolibrary.org/obo/CHEBI_8764,CHEMICAL,mycophenolate mofetil,"2-(morpholin-4-yl)ethyl (4E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-4-methylhex-4-enoate|RS 61443|MMF|mycophenolic acid morpholinoethyl ester|Tacrolimus (FK506)/mycophenolate mofetil|Cellcept|2-morpholinoethyl (E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-5-phthalanyl)-4-methyl-4-hexenoate"
NEW17374,CHEMICAL,tn crt2,Tn CRT2
NEW17376,DISEASE,average daily weight gain,average daily weight gain
NEW17377,NUTRITION,finisher herd,Finisher herds
NEW17380,DISEASE,migraine patient,Migraine patients
NEW17381,DISEASE,meningeal inflammation,meningeal inflammation
NEW17383,BIOCHEMICAL,conventional μ-opioid receptor agonist,conventional μ-opioid receptor agonists
NEW07773,DISEASE,neuropathic rat,neuropathic rats
NEW17386,BIOCHEMICAL,selective μ-opioid receptor antagonist ctap,selective μ-opioid receptor antagonist CTAP
NEW17387,CHEMICAL,microglial inhibitor minocycline,microglial inhibitor minocycline
NEW17388,CHEMICAL,low frequency electroacupuncture,low frequency electroacupuncture
NEW17390,DISEASE,plp deficiency,PLP deficiency
C097250,NUTRITION,betaine reductase [Supplementary Concept],Amino Acid Oxidoreductases|trimethylglycine
D015456,DISEASE,"Leukemia, Biphenotypic, Acute","Acute Leukemia, Biphenotypic|Acute Leukemias, Mixed-Lineage|Acute Biphenotypic Leukemias|Hybrid Acute Leukemia|Acute Leukemias, Biphenotypic|Mixed-Cell Leukemia|Lymphocytic Leukemia, Acute, B and T Cell|Acute Leukemia, Hybrid|Acute Biphenotypic Leukemia|Leukemia, Mixed, B- and T-Cell|Acute Leukemias, Hybrid|Mixed-Lineage Acute Leukemia|B and T Cell Leukemia, Acute|Leukemia, Mixed-Lineage Acute|Leukemia, Mixed Cell|B- and T-Cell Leukemia, Acute|Leukemias, Biphenotypic Acute|Leukemias, Mixed-Cell|B- and T-Cell Acute Lymphoblastic Leukemia|Acute Leukemia, Mixed-Lineage|Mixed-Lineage Acute Leukemias|Leukemias, Mixed-Lineage Acute|B and T Cell Acute Lymphoblastic Leukemia|Leukemia, Lymphocytic, Acute, Mixed-Cell|Mixed Lineage Acute Leukemias|Biphenotypic Acute Leukemias|Leukemias, Hybrid Acute|Leukemias, Acute Biphenotypic|Leukemia, Lymphocytic, Acute, Mixed Cell|Lymphocytic Leukemia, Acute, B- and T-Cell|Biphenotypic Acute Leukemia|Mixed-Cell Leukemias|Leukemia, Mixed-Cell|T cell acute lymphoblastic leukemia|Biphenotypic Leukemias, Acute|Leukemia, Hybrid Acute|Leukemia, Acute Biphenotypic|Leukemia, Biphenotypic Acute|Biphenotypic Leukemia, Acute|Hybrid Acute Leukemias|Leukemia, Mixed, B and T Cell"
NEW17394,CHEMICAL,faah gene,FAAH gene
NEW17396,MENTAL_HEALTH,gene cannabis dependence,gene cannabis dependence
NEW17397,BIOCHEMICAL,selective a2a receptor antagonist,selective A2A receptor antagonist
http://purl.obolibrary.org/obo/CHEBI_51052,CHEMICAL,lucanthone,lucanthone|indenoisoquinolines|1-diethylaminoethylethylamino-4-methyl-thioxanthenone|1-{[2-(diethylamino)ethyl]amino}-4-methyl-9H-thioxanthen-9-one|1-((2-(diethylamino)ethyl)amino)-4-methylthioxanthen-9-one|lucanthonum|lucantona|Lucanthone|1-{[2-(diethylamino)ethyl]amino}-4-methylthioxanthen-9-one
NEW17399,BIOCHEMICAL,non-camptothecinic base topoisomerase poison,non-camptothecinic based topoisomerase poisons
NEW17400,CHEMICAL,intravenous apomorphine,intravenous apomorphine
NEW17403,CHEMICAL,avp action,AVP action
NEW02919,BIOCHEMICAL,endocrine response,endocrine responses
NEW17410,DISEASE,depressed participant,Depressed participants
NEW17414,MENTAL_HEALTH,alogia SANSS,Alogia SANSS
NEW17415,CHEMICAL,mixed μ/κ opioid,mixed μ/κ opioid
NEW17416,BIOCHEMICAL,mixed micro-/kappa-opioid analgesic,mixed micro-/kappa-opioid analgesic
NEW17418,CHEMICAL,epinephrine dose-response curve,epinephrine dose-response curve
NEW17419,DISEASE,ser-the aggression,SER-the aggression
C050232,CHEMICAL,"1,3-ditolylguanidine [Supplementary Concept]","Guanidines|1,3-Di-o-tolylguanidine|DTG"
NEW17421,MENTAL_HEALTH,l-dopa hyperactivity,L-DOPA hyperactivity
http://purl.obolibrary.org/obo/CHEBI_7936,CHEMICAL,paroxetine,"DTG paroxetine|Paroxetine|(-)-(3S,4R)-4-(p-fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine|(3S,4R)-3-[(1,3-benzodioxol-5-yloxy)methyl]-4-(4-fluorophenyl)piperidine|paroxetinum|paroxetina|(3S-trans)-3-((1,3-benzodioxol-5-yloxy)methyl)-4-(4-fluorophenyl)piperidine"
NEW17423,DISEASE,importance gut bacterial infection,IMPORTANCE Gut bacterial infections
D003969,DISEASE,Vipoma,"Watery Diarrhea with Hypokalemic Alkalosis|Syndrome, Vipoma|Watery Diarrhea Syndrome|VIPomas, Pancreatic|WDHA|Vasoactive Intestinal Peptide-Producing Tumor|Tumors, Diarrheogenic|Pancreatic VIPoma|Tumors, VIP-Secreting (VIPoma)|Verner Morrison Syndrome|VIP-Secreting Tumors (VIPoma)|WDHH|Tumor, Diarrheogenic|watery diarrhea|Diarrheogenic Tumors|Pancreatic VIPomas|VIP-Secreting Tumor (VIPoma)|WDHA Syndromes|VIPoma, Pancreatic|Vasoactive Intestinal Peptide Producing Tumor|Tumor, VIP-Secreting (VIPoma)|Cholera, Pancreatic|Syndrome, Verner-Morrison|Pancreatic Cholera|Diarrheogenic Tumor|VIP Secreting Tumor (VIPoma)|Vipoma Syndrome|WDHA Syndrome|Watery Diarrhea, Hypokalemia, and Achlorhydria Syndrome|Verner-Morrison Syndrome|Vipomas|Vasoactive Intestinal Peptide (VIP) Tumor|Diarrheogenic Islet Cell Tumor"
NEW17424,CHEMICAL,low-dose ttx,low-dose TTX
D002024,NUTRITION,Bufo marinus,"Toads, Giant|Marine Toads|toad|Giant Toads|Toads, Marine|Rhinella marina|Giant Toad|Toad, Giant|Toad, Marine|Marine Toad"
NEW02057,DISEASE,breast cancer patient,manic symptoms
NEW17431,MENTAL_HEALTH,treatment-emergent mania,treatment-emergent mania
D057465,MENTAL_HEALTH,Catabolite Repression,"Catabolite Repressions|Repressions, Carbon Catabolite|Carbon Catabolite Repression|Catabolite repression|Repression, Carbon Catabolite|Repression, Catabolite|Repressions, Catabolite|Carbon Catabolite Repressions|Catabolite Repressions, Carbon|Catabolite Repression, Carbon"
NEW17440,CHEMICAL,resveratrol dimer,Resveratrol dimer
D046930,DISEASE,Thymus Plant,"Thyme|Thymus vulgari|Plant, Thymus|Thymus Plants|vulgaris, Thymus|Plants, Thymus|Thymus vulgaris|Thymes"
D004078,CHEMICAL,Dihydralazine,"Dihydrallazine|Dihydrazinophthalazin|dihydralazine|Depressan|Sulfate, Dihydralazine|Dihydralazine Sulfate"
NEW17443,CHEMICAL,day minoxidil,day minoxidil
NEW17445,CHEMICAL,nasal steroid,Nasal steroids
NEW17449,DISEASE,fatty liver disease secondary,fatty liver disease secondary
NEW17453,DISEASE,hepatic sensitivity,hepatic sensitivity
NEW17454,CHEMICAL,fernblock ® ifc,Fernblock ® IFC
NEW17456,DISEASE,Melasma quality,Melasma Quality
NEW17459,CHEMICAL,oral PLE aqueous extract product,oral PLE aqueous extract product
NEW17461,CHEMICAL,doxylamine/dicyclomine/pyridoxine combination,doxylamine/dicyclomine/pyridoxine combination
NEW17463,CHEMICAL,dha 22:6n-3,DHA 22:6n-3
NEW17464,MENTAL_HEALTH,syndrome ds trisomy cell,syndrome DS trisomy cells
D014199,NUTRITION,Trehalose,Trehalose
NEW17468,CHEMICAL,cholesterol-lowering agent,cholesterol-lowering agents
NEW17469,CHEMICAL,kynurenine pathway metabolite,kynurenine pathway metabolite
NEW17471,CHEMICAL,neuroactive kynurenine pathway metabolite,neuroactive kynurenine pathway metabolites
NEW17474,CHEMICAL,kynurenine pathway metabolism,kynurenine pathway metabolism
NEW17475,CHEMICAL,nimodipine pre-treatment,nimodipine pre-treatment
NEW17477,NUTRITION,various alpha 2-adrenoceptor,Various alpha 2-adrenoceptor
C534368,CHEMICAL,fipronil sulfone [Supplementary Concept],Pyrazoles|fipronil
NEW17482,CHEMICAL,acetylcholinesterase inhibitor soman,acetylcholinesterase inhibitor soman
NEW17484,CHEMICAL,[3h]mtx,[3H]MTX
NEW17229,DISEASE,opposite neuroactivitie,DON|6-diazo-5-oxo-norleucine
C043077,CHEMICAL,ipsapirone [Supplementary Concept],Pyrimidines|ipsapirone
NEW10591,MENTAL_HEALTH,alcohol craving,alcohol craving
NEW17490,CHEMICAL,nicotine replacement therapy,Nicotine replacement therapies
NEW17493,DISEASE,differentiated thyroid cancer,Differentiated thyroid cancer
NEW17495,CHEMICAL,vegf receptor inhibitor pazopanib,VEGF receptor inhibitor pazopanib
NEW17497,CHEMICAL,mek inhibitor trametinib,MEK inhibitor trametinib
C003915,CHEMICAL,diminazene aceturate [Supplementary Concept],DIZE|Diminazene/analogs  and  derivatives|Diminazene aceturate
NEW17500,DISEASE,lethal inflammatory disorder,lethal inflammatory disorder
NEW17502,CHEMICAL,high plasma homocysteine,High plasma homocysteine
NEW17505,CHEMICAL,flc-like,CiMFL|FLC-like
NEW17507,DISEASE,formalin-induced inflammatory pain,formalin-induced inflammatory pain
NEW17509,BIOCHEMICAL,novel benzodiazepine receptor partial inverse agonist,novel benzodiazepine receptor partial inverse agonist
NEW17511,CHEMICAL,alpha-adrenergic agonist midodrine,alpha-adrenergic agonist midodrine
NEW17512,CHEMICAL,5-hydroxytryptamine agonist/antagonist dihydroergotamine,5-hydroxytryptamine agonist/antagonist dihydroergotamine
NEW17513,BIOCHEMICAL,5-ht antagonist cyproheptadine,5-HT antagonist cyproheptadine
NEW17514,DISEASE,precede viral infection,preceding viral infection
NEW17516,BIOCHEMICAL,chronic opioid analgesic use,chronic opioid analgesic use
NEW17517,MENTAL_HEALTH,postoperative analgesia,Postoperative analgesia
http://purl.obolibrary.org/obo/NCBITaxon_6687,NUTRITION,penaeus monodon,shrimp Litopenaeus
NEW17519,MENTAL_HEALTH,migraine dialysis headache subgroup,migraine dialysis headache subgroups
NEW17520,CHEMICAL,boron substitution,boron substitution
NEW17521,CHEMICAL,exocyclic b-o-n linkage,exocyclic B-O-N linkage
NEW17524,CHEMICAL,plasma oxytocin level,plasma oxytocin level
NEW17525,MENTAL_HEALTH,plasma oxytocin level,heroin craving
NEW17526,CHEMICAL,ttx level,TTX levels
NEW17528,BIOCHEMICAL,nicotine agonist,Nicotine agonists
NEW17529,CHEMICAL,nmda receptor agonist quinolinic acid,NMDA receptor agonist quinolinic acid
D018869,DISEASE,Heat-Shock Response,"Heat shock response|Stress, Heat Shock|Heat Stress|Heat Shock|Heat-Shock Reaction|Shock, Heat|Heat Shock Response|Heat-Stress Responses|Heat Shocks|Stress, Heat|Heat Shock Reaction|Heat Stress Response|Heat Shock Stress|Heat-Shock Reactions|Heat-Stress Reaction|Heat Stresses|Heat-Stress Response|Heat-Stress Reactions|Heat Stress Reaction|Heat Shock Stresses|Heat-Shock Responses"
C529323,CHEMICAL,"Naxe protein, mouse [Supplementary Concept]",APOA1BP|NAXE|Phosphoproteins|Racemases and Epimerases
NEW17533,CHEMICAL,glutamatergic n-methyl-d-aspartate receptor antagonist ketamine,glutamatergic N-methyl-D-aspartate receptor antagonist ketamine
NEW17534,DISEASE,moderate accidental trauma,moderate accidental trauma
D015651,DISEASE,Mycotoxicosis,"Poisonings, Fungus|Fungus Poisoning|Fungus Poisonings|Mycotoxicoses|Poisoning, Fungus|mycotoxicosis"
D000071438,DISEASE,Fatty Acid-Binding Protein 7,"Brain Lipid-Binding Protein|Fatty Acid-Binding Protein, Brain|Fatty Acid Binding Protein, Brain|Fatty Acid Binding Protein 7|Mammary-Derived Growth Inhibitor Related Protein|Lipid-Binding Protein, Brain|Brain Lipid Binding Protein|fatty acid-binding protein|Mammary Derived Growth Inhibitor Related Protein"
NEW17539,BIOCHEMICAL,intracellular fatty acid carrier protein,intracellular fatty acid carrier protein
NEW17540,CHEMICAL,electroacupuncture treatment,electroacupuncture treatment
NEW17542,CHEMICAL,maternal tobacco smoking,Maternal tobacco smoking
NEW17544,CHEMICAL,alpha-5 nicotinic acetylcholine receptor subunit,alpha-5 nicotinic acetylcholine receptor subunit
http://purl.obolibrary.org/obo/CHEBI_15857,CHEMICAL,5-l-glutamyl amino acid,N(alpha)-(L-gamma-glutamyl) amino acid|L-gamma-glutamyl amino acid|5-L-Glutamyl amino acid|L-gamma-Glutamyl amino acid|amino acid position
D057055,CHEMICAL,Aspartic Acid Proteases,"Proteinases, Aspartic Acid|Acid Protease, Aspartic|Aspartic Proteinase|Aspartyl Proteinase|Aspartic Acid Proteinases|Aspartyl Proteases|Acid Proteinase, Aspartic|Protease, Aspartyl|Aspartic Acid Protease|Acid Proteases, Aspartic|Protease, Aspartic Acid|Proteases, Aspartic Acid|Proteases, Aspartyl|Proteinases, Aspartic|Proteinases, Aspartyl|Proteinase, Aspartic Acid|Aspartyl Proteinases|Proteinase, Aspartyl|Aspartic Acid Proteinase|Aspartyl Protease|Proteinase, Aspartic|aspartic acid|Aspartic Proteinases"
NEW17546,CHEMICAL,asparagine substitution,asparagine substitution
NEW17547,CHEMICAL,chrna5 single nucleotide polymorphism snp rs16969968,CHRNA5 single nucleotide polymorphism SNP rs16969968
NEW10057,MENTAL_HEALTH,dissociation constant,dissociation constants
C011639,CHEMICAL,ADTN [Supplementary Concept],Tetrahydronaphthalenes|ADTN
NEW17552,BIOCHEMICAL,act μ-opiate antagonist,acting μ-opiate antagonists
NEW17553,CHEMICAL,rapid antidepressant effect,Rapid antidepressant effects
NEW17554,CHEMICAL,n-methyl-d-aspartate glutamate-receptor antagonist,N-methyl-D-aspartate glutamate-receptor antagonists
NEW17556,CHEMICAL,glx glutamate,Glx glutamate
NEW17557,CHEMICAL,glx glutamate,ketamine dose
NEW17558,BIOCHEMICAL,other endocrine abnormality,Other endocrine abnormalities
NEW17560,DISEASE,hypothalamic-pituitary abnormality,hypothalamic-pituitary abnormalities
NEW17563,DISEASE,peritoneal metastasis,peritoneal metastasis
D001285,CHEMICAL,Atropine,"atropine|Sulfate, Atropine|atropine sulfate|Anhydrous, Atropine Sulfate|Atropin Augenöl|Atropine Sulfate|Atropinol|Sulfate Anhydrous, Atropine|AtroPen|Augenöl, Atropin|Atropine Sulfate Anhydrous"
D006986,CHEMICAL,Hypervitaminosis A,Vitamin A (1966-1986)|hypervitaminosis A
NEW17567,CHEMICAL,corrected calcium,corrected calcium
NEW17571,DISEASE,accelerate liver fibrosis,Accelerated liver fibrosis
NEW17573,DISEASE,frequent hepatic decompensation event,frequent hepatic decompensation events
NEW17574,DISEASE,Protocadherin female limited epilepsy,Protocadherin female limited epilepsy
NEW17576,CHEMICAL,PCDH19-FE mim300088,PCDH19-FE MIM300088
http://purl.obolibrary.org/obo/CHEBI_35482,BIOCHEMICAL,opioid analgesic,opioid analgesic drugs|narcotic analgesic|opioid analgesics|narcotic analgesics|narcotics|narcotic
D000090983,CHEMICAL,2019-nCoV Vaccine mRNA-1273,"Moderna COVID 19 Vaccine|M1273|COVID-19 Vaccine Moderna|Moderna COVID-19 Vaccine RNA|TAK-919|COVID 19 Vaccine Moderna|TAK 919|Elasomeran|Vaccine, Moderna COVID-19|mRNA-1273|2019 nCoV Vaccine mRNA 1273|mRNA-1273.211|Moderna, COVID-19 Vaccine|M-1273|Moderna COVID-19 Vaccine|mRNA-1273, 2019-nCoV Vaccine|COVID-19 Vaccine, Moderna|TAK919|mRNA 1273|M 1273|mRNA 1273.211|Moderna COVID 19 Vaccine RNA"
D001905,BIOCHEMICAL,Botulinum Toxins,"Botulin|Toxins, Botulinum|Toxins, Clostridium botulinum|Neurotoxins, Botulinum|Botulinum Neurotoxins|Toxin, Botulinum|Clostridium botulinum Toxins|Botulinum Neurotoxin|Botulinum neurotoxins|Neurotoxin, Botulinum|Botulinum Toxin"
D013119,DISEASE,Spinal Cord Injuries,"Cord Transection, Spinal|Cord Contusions, Spinal|Cord Traumas, Spinal|Spinal Cord Laceration|Cord Injuries, Spinal|Injuries, Spinal Cord|Cord Transections, Spinal|Spinal Cord Traumas|Spinal Cord Contusion|Contusion, Spinal Cord|Cord Injury, Spinal|Cord Trauma, Spinal|Injury, Spinal Cord|Post-Traumatic Myelopathy|Spinal Cord Transections|Traumatic Myelopathies|Myelopathy, Traumatic|Myelopathy, Post-Traumatic|Post-Traumatic Myelopathies|Lacerations, Spinal Cord|Traumatic Myelopathy|Myelopathies, Traumatic|Laceration, Spinal Cord|Cord Laceration, Spinal|Spinal Cord Transection|Myelopathies, Post-Traumatic|Trauma, Spinal Cord|Spinal cord injury|Spinal Cord Trauma|Spinal Cord Injury|Traumas, Spinal Cord|Cord Lacerations, Spinal|Spinal Cord Contusions|Cord Contusion, Spinal|Transections, Spinal Cord|Post Traumatic Myelopathy|Contusions, Spinal Cord|Transection, Spinal Cord|Spinal Cord Lacerations"
